aws,hsa,time,hsa_diff,hsa_rate
UPE_L,0.602787091809511,18-Jul-2022,-0.0572966967582703,-0.0142228657374782
UPE_L,0.618976728135348,19-Jul-2022,-0.0411070604324337,0.0161896363258366
UPE_L,0.623143562963605,25-Jul-2022,-0.0369402256041764,0.000694472471376217
UPE_L,0.59395104765296,26-Jul-2022,-0.0661327409148215,-0.029192515310645
UPE_L,0.521301936486364,01-Aug-2022,-0.138781852081418,-0.0121081851944327
UPE_L,0.596159368360043,06-Aug-2022,-0.0639244202077385,0.0149714863747358
UPE_L,0.62309107580483,07-Aug-2022,-0.0369927127629516,0.0269317074447869
UPE_L,0.58115668490231,12-Aug-2022,-0.0789271036654708,-0.00838687818050385
UPE_L,0.662311869318783,19-Aug-2022,0.00222808075100223,0.0115935977737819
UPE_L,0.638865864908695,21-Aug-2022,-0.0212179236590864,-0.0117230022050443
UPE_L,0.759457209289074,29-Aug-2022,0.0993734207212927,0.0150739180475474
UPE_L,0.585118235804141,07-Sep-2022,-0.0749655527636407,-0.0193709970538815
UPE_L,0.599864587388933,08-Sep-2022,-0.0602192011788487,0.014746351584792
UPE_L,0.542863498774171,16-Sep-2022,-0.117220289793611,-0.00712513607684523
UPE_L,0.586962403927743,17-Sep-2022,-0.073121384640038,0.0440989051535725
UPE_L,0.627113566640019,02-Jul-2023,0,0
UPE_L,0.500120744772256,03-Jul-2023,-0.126992821867764,-0.126992821867764
UPE_L,0.546281477211416,08-Jul-2023,-0.0808320894286034,0.00923214648783208
UPE_L,0.668525184249878,12-Jul-2023,0.0414116176098589,0.0305609267596156
UPE_L,0.656744797360897,13-Jul-2023,0.0296312307208776,-0.0117803868889813
UPE_L,0.593535453656316,17-Jul-2023,-0.0335781129837034,-0.0158023359261452
UPE_L,0.599829305589199,19-Jul-2023,-0.0272842610508204,0.00314692596644151
UPE_L,0.575315357530117,21-Jul-2023,-0.0517982091099025,-0.0122569740295411
UPE_L,0.616752840036154,25-Jul-2023,-0.0103607266038657,0.0103593706265092
UPE_L,0.532537969008088,27-Jul-2023,-0.0945755976319312,-0.0421074355140328
UPE_L,0.606815694246689,28-Jul-2023,-0.02029787239333,0.0742777252386012
UPE_L,0.620279682403803,29-Jul-2023,-0.00683388423621656,0.0134639881571135
UPE_L,0.672592054608464,30-Jul-2023,0.0454784879684449,0.0523123722046615
UPE_L,0.642785736948252,01-Aug-2023,0.0156721703082325,-0.0149031588301062
UPE_L,0.614619965270162,02-Aug-2023,-0.0124936013698578,-0.0281657716780903
UPE_L,0.619353126183152,04-Aug-2023,-0.00776044045686697,0.0023665804564954
UPE_L,0.616814930200576,05-Aug-2023,-0.0102986364394431,-0.0025381959825761
UPE_L,0.547357797476649,06-Aug-2023,-0.0797557691633701,-0.0694571327239271
UPE_L,0.567043500219782,07-Aug-2023,-0.0600700664202373,0.0196857027431329
UPE_L,0.621985950624943,08-Aug-2023,-0.0051276160150765,0.0549424504051608
UPE_L,0.564598545311391,15-Aug-2023,-0.0625150213286281,-0.0081982007590788
UPE_L,0.564303735667467,16-Aug-2023,-0.0628098309725521,-0.000294809643924032
UPE_L,0.540214203703404,17-Aug-2023,-0.0868993629366156,-0.0240895319640635
UPE_L,0.68789453663528,18-Aug-2023,0.0607809699952604,0.147680332931876
UPE_L,0.49487823818624,22-Aug-2023,-0.132235328453779,-0.0482540746122599
UPE_L,0.558248125556112,27-Aug-2023,-0.0688654410839077,0.0126739774739743
UPE_L,0.805912088477611,01-Sep-2023,0.178798521837592,0.0495327925842999
UPE_L,0.713336806297302,08-Sep-2023,0.0862232396572828,-0.0132250403114727
UPE_L,0.666304889762402,12-Sep-2023,0.0391913231223822,-0.0117579791337252
UPE_L,0.491458738169074,15-Sep-2023,-0.135654828470945,-0.0582820505311091
UPE_L,0.597371727396548,16-Sep-2023,-0.0297418392434716,0.105912989227474
UPE_L,0.610422908466061,17-Sep-2023,-0.0166906581739587,0.013051181069513
UPE_L,0.522135120036453,18-Sep-2023,-0.104978446603566,-0.0882877884296077
UPE_L,0.591573970377445,20-Sep-2023,-0.0355395962625744,0.034719425170496
UPE_L,0.594526574274898,21-Sep-2023,-0.0325869923651217,0.00295260389745267
UPE_L,0.687347961264849,22-Sep-2023,0.0602343946248293,0.092821386989951
UPE_L,0.57255836571157,23-Sep-2023,-0.0545552009284495,-0.114789595553279
UPE_U,0.676255838468671,06-May-2019,0,0
UPE_U,0.686288828191161,11-May-2019,0.0100329897224901,0.00200659794449802
UPE_U,0.655600706937909,13-May-2019,-0.0206551315307618,-0.015344060626626
UPE_U,0.639956642830372,22-May-2019,-0.0362991956382989,-0.00173822934528189
UPE_U,0.62771406313777,24-May-2019,-0.048541775330901,-0.00612128984630106
UPE_U,0.623434366858006,28-May-2019,-0.0528214716106653,-0.00106992406994108
UPE_U,0.585107371488213,29-May-2019,-0.0911484669804578,-0.0383269953697924
UPE_U,0.672698425227404,31-May-2019,-0.00355741324126713,0.0437955268695953
UPE_U,0.740091870594025,05-Jun-2019,0.0638360321253538,0.0134786890733242
UPE_U,0.661880533307791,07-Jun-2019,-0.0143753051608804,-0.0391056686431171
UPE_U,0.525040384703875,09-Jun-2019,-0.151215453764796,-0.0684200743019578
UPE_U,0.489702276319265,10-Jun-2019,-0.186553562149405,-0.0353381083846093
UPE_U,0.414156717433035,11-Jun-2019,-0.262099121035635,-0.0755455588862301
UPE_U,0.333932648096234,12-Jun-2019,-0.342323190372437,-0.0802240693368019
UPE_U,0.465827324692905,17-Jun-2019,-0.210428513775766,0.0263789353193343
UPE_U,0.643885530799627,28-Jun-2019,-0.0323703076690436,0.0161871096460657
UPE_U,0.433429895611108,30-Jun-2019,-0.242825942857563,-0.10522781759426
